Manufacturers Name,business name,date of accident,Time of Accident,AM/PM,vehicle year,make,model,state vehicle is registered in,address/location of accident,city,county,state,zip code,vehicle movment status,involved in the accident,number of vehicle involved,vehicle damage,Damage locations,other vehicle year,other vehicle model,other vehicle state registration,other vehicle movment status,other vehicle involved in accident,other vehicle number of vehicle involved,injury/death or property 1,injury/death or property 2,autonomus mode,accident decription,weather vehicle 1,weather vehicle 2,lighting vehicle 1,lighting vehicle 2,road surface vehicle 1,road surface vehicle 2,road conditions vehicle 1,road conditions vehicle 2,movment preceding collision vehicle 1,movment preceding collision vehicle 2,type of collsion vehcile 1,type of collsion vehcile 2,other factors,
GM Cruise LLC,Cruise,08/04/2020,03:53,1,2020,Autonomous,9FM48,CA,2700 San Jose Ave,San Francisco,San Francisco,CA,94112,1,-1,2,2,29,2017,Toyota Tacoma,CA,0,-1,2,-1,-1,1,"A Cruise autonomous vehicle (“Cruise AV”) parked in conventional mode was involved in a collision on southwest bound San Jose Avenue between Farallones and Broad Streets. While the Cruise AV was parked parallel to the curb on the street, another vehicle in front of the Cruise AV made contact with the front bumper of the Cruise AV while reversing out of its parking spot, damaging the Cruise AV’s front right fascia. There were no injuries and police were not called.",0,0,0,0,0,0,-1,-1,14,10,-1,-1,-1,
Zoox Inc.,Zoox Inc.,08/06/2020,10:50,0,2016,Toyota,Highlander,CA,Polk and Green Street,San Francisco,San Francisco,CA,94109,0,2,2,2,26,2018,Mercedes GLC 300,CA,0,2,2,-1,-1,1,"A Zoox vehicle was in manual mode traveling straight on Polk Street approaching the Green/Polk Street 4-way intersection at low speed. A passenger vehicle was traveling straight on Green Street also approaching the Green/Polk intersection. Both vehicles came to their respective stops at the intersection, then both vehicles resumed movement through the intersection at the same time and came in contact with one another at low speed. The front right side of the Zoox vehicle made contact with the front left bumper of the passenger vehicle. There were no injuries and the police were not called.",0,0,0,0,0,0,7,7,1,1,1,3,-1,
GM Cruise LLC,Cruise,08/09/2020,03:48,1,2020,Autonomous,9FM48,CA,Potrero Ave. and 17th St.,San Francisco,San Francisco,CA,94110,1,-1,2,2,2,2017,Honda Accord,CA,0,-1,2,2,3,0,"A Cruise autonomous vehicle (“Cruise AV), operating in autonomous mode, was yielding to oncoming traffic prior to making a left turn onto eastbound 17th Street from southbound Potrero Avenue when another vehicle made contact with the rear bumper of the Cruise AV, damaging the Cruise AV's right rear bumper bar and fascia. The Cruise AV test operator in the driver's seat reported back pain at the scene but did not request emergency assistance. The Cruise AV test operator sitting in the front passenger seat did not report any injuries at the scene, but later reported neck pain. Police were not called.",0,0,0,0,0,0,-1,-1,0,9,2,-1,-1,
GM Cruise LLC,Cruise,08/15/2020,10:19,1,2020,Autonomous,9FM48,CA,Turk St. and Steiner St.,San Francisco,San Francisco,CA,95115,0,-1,2,3,14 18 22 ,2019,Toyota Corolla,CA,0,-1,2,-1,-1,0,"A Cruise autonomous vehicle (""Cruise AV""), operating in autonomous mode, was traveling westbound on Turk Street through the intersection with Steiner Street when another vehicle encroached into the Cruise AV's lane from the right adjacent lane and made contact with the right side of the Cruise AV, damaging the Cruise AV's right front fender, right front door, and right rear door and the other vehicle's front left bumper and fender. There were no injuries and police were not called.",0,0,2,2,0,0,-1,-1,1,9,-1,1,-1,
Zoox Inc.,Zoox Inc.,08/20/2020,12:05,1,2019,Toyota,Highlander,CA,Howard St between Moss & Russ Street,San Francisco,San Francisco,CA,94103,-1,2,2,1,1,2016,Mazda,CA,0,-1,2,-1,-1,1,"A Zoox vehicle was parked in a parallel parking space on Howard Street, when a passenger vehicle attempted to parallel park behind it. The front bumper of the passenger vehicle made contact with the rear hardware at the center of the Zoox bumper causing no damage to the Zoox vehicle. There were no injuries and the police were not called. ",0,0,0,0,0,0,7,7,14,10,7,2,-1,
Waymo LLC,Waymo LLC,09/05/2020,12:21,1,2017,Chrysler,Pacifica,CA,Clement Street at 12th Avenue,San Francisco,San Francisco,CA,94118,1,-1,2,2,1,2000,GMC Yukon,CA,0,-1,2,-1,-1,1,"A Waymo Autonomous Vehicle (“Waymo AV”) was stopped at a stop sign intersection in manual mode at westbound Clement Street at 12th Avenue in San Francisco when it was rear-ended. The Waymo AV test driver was yielding to a pedestrian in the crosswalk when a passenger vehicle made contact with the Waymo AV’s rear bumper at approximately 6 MPH. The Waymo AV sustained minor damage to its rear bumper and hatch, and the passenger vehicle sustained minor damage to its front bumper. No injuries were reported.",0,0,0,0,0,0,0,0,0,0,0,0,2.35E+14,
GM Cruise LLC,Cruise,09/16/2020,09:09,0,2020,Autonomous,9FM48,CA,9th St and Folsom St,San Francisco,San Francisco,CA,94103,1,-1,2,3,0 1 3 ,2010,Chevrolet Impala,CA,0,0,2,12345,12345,0,"A Cruise autonomous vehicle (""Cruise AV""), operating in autonomous mode, was traveling northwest bound on 9th Street near the intersection with Folsom Street in the right lane when it stopped due to traffic ahead in the intersection. Shortly thereafter, another vehicle made contact with the Cruise AV, damaging the Cruise AV's left rear bumper, wheel well, and tail lamp and the other vehicle's front right bumper, headlight, and fender. The Cruise AV test operator sitting in the front passenger seat reported back pain at the scene, but did not request emergency assistance. Police were not called.",0,0,0,0,0,0,0,0,0,0,0,0,2.35E+14,
Zoox Inc.,Zoox Inc.,09/16/2020,10:40,0,2016,Toyota,Highlander,CA,Intersection of Folsom and 5th Street,San Francisco,San Francisco,CA,94107,0,2,2,1,-1,2017,Chevrolet Spark LT,CA,0,2,2,-1,-1,0,"A Zoox vehicle in autonomous mode was traveling on Folsom Street straight through the 5th Street intersection when a passenger vehicle in the right adjacent lane attempted to make a left turn in front of the Zoox vehicle onto 5th Street. The rear left bumper of the turning passenger vehicle made contact with the front right side of the Zoox vehicle. There were no injuries, and the police were not called.",0,0,0,0,0,0,0,0,0,0,0,0,2.35E+14,
Zoox Inc.,Zoox Inc.,10/06/2020,01:40,1,2016,Toyota,Highlander,CA,Harrison St / 13th St,San Francisco,San Francisco,CA,94103,1,-1,1,2,1,2013,Ford,CA,0,0,1,12345,12345,0,"A Zoox vehicle in autonomous mode was stopped in traffic at the intersection of Harrison St. and 13 St. when a passenger vehicle from behind hit the Zoox vehicle’s rear bumper and sensors at a low speed. There were no injuries and police were not called.",0,0,0,0,0,0,0,0,0,0,0,0,2.35E+14,
GM Cruise LLC,Cruise,10/09/2020,01:08,1,2020,Chevrolet,Bolt,CA,4960 Mission St,San Francisco,San Francisco,CA,94112,0,2,2,2,6 10 ,Empty,GMC Truck,CA,-1,-1,2,3,-1,1,"A Cruise autonomous vehicle (“Cruise AV”), operating in conventional mode, was involved in an incident. The Cruise AV was exiting a parking lot and turning right onto southbound Mission Street between France Ave and Italy Ave when it made contact with the left rear bumper of a parked vehicle. This caused damage to the passenger rear quarter panel and passenger rear door of the Cruise AV. There was no damage to the parked vehicle. There were no injuries and the police were not called.",0,0,0,0,0,0,0,0,0,0,0,0,2.35E+14,
GM Cruise LLC,Cruise,10/24/2020,04:40,0,2020,Chevrolet,Bolt,CA,2398 17 St,San Francisco,San Francisco,CA,94110,1,2,2,2,23 24 27 28 ,Empty,Subaru Outback,Empty,0,0,Empty,12345,12345,0,"A Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode, was traveling westbound on 17th Street at the intersection with Potrero St., when the Cruise AV was struck by a 2007 Subaru Outback that crossed the centerline while driving eastbound on 17th Street. Immediately before the incident, the driver of the Cruise AV, seeing the oncoming vehicle crossing the centerline, disengaged from autonomous mode and brought the Cruise AV to a stop. The oncoming car made contact with the front driver side quarter panel of the Cruise AV, causing damage. There were no injuries, but the police were called. The driver of the 2007 Subaru Outback left the scene before the police arrived.",0,0,0,0,0,0,0,0,0,0,0,0,2.35E+14,
GM Cruise LLC,Cruise,10/25/2020,04:28,1,2020,Chevrolet,Bolt,CA,1128 Balboa St,San Francisco,San Francisco,CA,94118,0,-1,2,2,22,Empty,Honda Civic,Empty,1,-1,Empty,3,-1,0,"A Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode was traveling westbound on Balboa Street between 12th and Funston Avenues when the Cruise AV was struck by the door of a 2014 Honda Civic that was parked on Balboa facing west.  Contact was made at the front passenger side of the Cruise AV.  There were no injuries and police were not called.   ",0,0,0,0,0,0,0,0,0,0,0,0,2.35E+14,
"Lyft, Inc.",LYFT INC,12/02/2020,03:05,0,2019,FORD,FUSION,CA,EMBARCADERO & FERRY PLAZA,SAN FRANCISCO,SAN FRANCISCO,CA,94107,0,0,1,0,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 ,2018,CHEVROLET,CA,0,0,1,12345,12345,0,"On December 2nd, 2020 at approximately 3:00pm, a Lyft Autonomous Vehicle (Lyft AV A102) operating in manual mode was stationary at a stoplight when it was grazed by a moving third party vehicle. The incident occured on the Embarcadero near the Ferry Building heading nothbound in San Francisco. The third party vehicle aggresively came around from behind of Lyft AV A102 and attempted to cut in front of AV A102. The third party made contact with the Lyft AV leaving visible minor damage to the exterior casing of the Lyft AV's front left lidar unit. The third party sustained no visible damage. The third party called 911, but law enforcement declined reporting to the scene since there were no injuries reported.",0,0,0,0,0,0,0,0,0,0,0,0,2.35E+14,
Waymo LLC,Waymo LLC,12/18/2020,06:14,0,2017,Chrysler,Pacifica,CA,151 Sanchez St.,San Francisco,San Francisco,CA,94114,0,-1,1,2,27,Empty,Empty,Empty,-1,-1,Empty,-1,-1,1,"A Waymo Autonomous Vehicle (“Waymo AV”) was traveling northbound on Sanchez Street in San Francisco in autonomous mode when it entered the oncoming lane in order to proceed around a garbage truck and dumpster. As the Waymo AV maneuvered around the garbage truck and dumpster, the Waymo AV test driver disengaged autonomous mode and took control of the Waymo AV. As the test driver was attempting to re-enter the northbound lane in manual mode, the Waymo AV’s front driver’s side tire drove over the curb of a traffic island median and the Waymo AV sustained minor damage to its front bumper. No injuries were reported.",0,-1,2,-1,0,-1,2,-1,9,-1,4,-1,-1,
"Pony.AI, Inc.",Pony.ai,12/19/2020,12:46,1,2019,Hyundai,Kona,CA,Intersection of Jamboree Rd and MacArthur Blvd,Irvine,Empty,CA,92660,1,-1,1,3,0 1 ,2001,Toyota Camry,CA,0,-1,2,-1,-1,0,"The Pony.ai autonomous vehicle (""Pony.ai AV"") stopped at a red light on the corner of Jamboree Rd and MacArthur Blvd, preparing to make a right tum on red. The Pony.ai AV crept into the intersection before stopping to yield to oncoming traffic. While stopped, the Pony.ai AV was rear-ended by the vehicle behind it (""Vehicle 2""). The contact between the vehicles caused a moderate dent to the back of the Pony.ai AV and minor damage to Vehicle 2. Both drivers pulled over to the side of the roadway and exchanged information. There were no injuries reported and the police were not called. The driver of Vehicle 2 admitted complete fault and responsibility.",0,0,0,0,0,0,7,7,0,1,-1,0,-1,
Waymo LLC,Waymo LLC,12/29/2020,05:45,1,2017,Chrysler,Pacifica,CA,3rd Street at 24th Street,San Francisco,San Francisco,CA,94107,0,-1,2,4,0 1 2 ,Empty,Ford F150,CA,0,-1,2,-1,-1,0,"A Waymo Autonomous Vehicle (“Waymo AV”) was traveling northbound on 3rd Street in San Francisco in manual mode when it was rear-ended. The Waymo AV was traveling in autonomous mode at approximately 30 MPH in the leftmost lane as it approached the intersection at 24th Street. In this location there are traffic pylons on the left edge of the leftmost lane that separate this lane from the municipal tram line that operates in the median of 3rd Street. As the Waymo AV approached the intersection, a San Francisco MUNI city bus traveling at approximately 40 MPH in the right adjacent lane began to overtake the Waymo AV from the right, while moving toward the Waymo’s lane of travel. Due to the encroaching city bus and the pylons on the left edge of the Waymo AV’s lane, the Waymo AV began to brake. The Waymo AV test driver disengaged autonomous mode and took control of the Waymo AV. Approximately 1 second later, the passenger vehicle behind the Waymo AV made contact with the Waymo AV’s rear bumper at approximately 27 MPH. The Waymo AV was traveling approximately 4 MPH. The Waymo AV sustained significant damage to its rear bumper, and the passenger vehicle sustained significant damage to its front bumper. The driver of the passenger vehicle and the Waymo AV test driver were transported to receive medical attention. The Waymo AV co-driver reported minor injuries but did not receive medical attention. Amended Sections 3 and 4.",0,0,2,2,0,0,7,7,7,1,-1,2,-1,
GM Cruise LLC,Cruise,01/13/2021,05:32,1,2020,Chevrolet,Bolt,CA,201 Grant Av,San Francisco,San Francisco,CA,94108,0,2,1,2,26,Empty,Empty,Empty,-1,-1,Empty,-1,3,0,"A Cruise autonomous vehicle (""Cruise AV""), operating in manual mode, was traveling northbound on Grant Avenue between Sutter Street and Post Street.  A skateboard that escaped control of a nearby pedestrian made contact to the Cruise AV at the front passenger side tire. The skateboard caused minimal damage to the front right wheel of the Cruise AV. There were no injuries and the police were not called.   ",0,-1,2,-1,0,-1,-1,-1,1,-1,7,-1,1911,
Waymo LLC,Waymo LLC,01/13/2021,03:15,1,2017,Chrysler,Pacifica,CA,26th Street at Bartlett Street,San Francisco,San Francisco,CA,94110,0,-1,2,2,15 19 ,2013, Volvo S60,CA,0,-1,2,-1,-1,0,"A Waymo Autonomous Vehicle (“Waymo AV”) was traveling northbound on Bartlett Street and turning left onto westbound 26th Street in San Francisco when it was involved in a collision. The Waymo AV had come to a complete stop at the 4-way stop sign intersection at Bartlett Street and 26th Street before proceeding to make a left turn in autonomous mode. As the Waymo AV was completing the left turn, a passenger vehicle traveling eastbound on 26th Street and turning left onto northbound Bartlett Street proceeded into the intersection without fully stopping at the stop sign. The Waymo AV began to brake for the passenger vehicle and the Waymo AV test driver disengaged autonomous mode and manually stopped the Waymo AV just prior to the passenger vehicle making contact with the driver’s side of the Waymo AV. The passenger vehicle was traveling approximately 5 MPH at the time of contact, and the Waymo AV was traveling approximately 0 MPH. The Waymo AV sustained minor damage to its driver’s side front wheel well and driver door, and the passenger vehicle sustained minor damage to its front bumper. No injuries were reported.",0,0,0,0,0,0,7,7,7,4,-1,3,-1,
GM Cruise LLC,Cruise,01/21/2021,02:38,1,2020,Chevrolet,Bolt,CA,433 Minna St,San Francisco,San Francisco,CA,94103,0,-1,2,2,19 23 27 ,2013,Mazda 5,CA,0,-1,Empty,3,-1,0,"A Cruise autonomous vehicle (""Cruise AV""), operating in autonomous mode, was traveling Southwest on Minna Street between 5th Street and Mary Street.  A white Mazda pulled out from a construction area without yielding, onto Minna Street.  Seeing that the Mazda was not going to yield to oncoming traffic, the AVTO disengaged from autonomous mode and unsuccessfully attempted to avoid collision.  The Mazda made contact with the Cruise AV causing damage to the front driver side bumper and fender of the Cruise AV.  There were no injuries and the police were not called.   ",0,0,0,0,-1,-1,-1,-1,1,11,0,3,-1,
